,name,weight,label,pred,mae
0,gdb_65488,66,0.6476309895515442,0.632581353187561,0.015049636363983154
1,gdb_101712,72,1.5864237546920776,1.6059091091156006,0.01948535442352295
2,gdb_75026,66,-0.5877659320831299,-0.6580106019973755,0.0702446699142456
3,gdb_4956,58,-1.619077444076538,-1.660189151763916,0.04111170768737793
4,gdb_87153,70,1.4884628057479858,1.48110032081604,0.007362484931945801
5,gdb_56373,64,-0.10068212449550629,-0.21292436122894287,0.11224223673343658
6,gdb_9016,56,-1.238118052482605,-1.274217963218689,0.036099910736083984
7,gdb_52502,64,-0.4789204001426697,-0.49362367391586304,0.01470327377319336
8,gdb_126609,68,0.0544227734208107,0.06573069095611572,0.011307917535305023
9,gdb_106484,68,-0.46803584694862366,-0.5083314180374146,0.040295571088790894
10,gdb_24003,62,-0.41905534267425537,-0.45857149362564087,0.0395161509513855
11,gdb_23802,58,-2.563312530517578,-2.5359201431274414,0.02739238739013672
12,gdb_14823,58,-0.14149920642375946,-0.14156901836395264,6.981194019317627e-05
13,gdb_69805,66,0.674842357635498,0.6795294284820557,0.004687070846557617
14,gdb_97724,66,0.560554563999176,0.4904358386993408,0.0701187252998352
15,gdb_35850,66,0.024490246549248695,-0.0034756362438201904,0.027965882793068886
16,gdb_2732,50,0.41361308097839355,0.36964452266693115,0.0439685583114624
17,gdb_47500,68,-0.4272187352180481,-0.4592384696006775,0.032019734382629395
18,gdb_95161,70,1.9728254079818726,1.9951796531677246,0.02235424518585205
19,gdb_2483,54,2.658552408218384,2.6172051429748535,0.04134726524353027
20,gdb_107207,68,1.8394895792007446,1.8539583683013916,0.014468789100646973
21,gdb_21089,58,-1.9646620750427246,-2.0188980102539062,0.05423593521118164
22,gdb_66500,64,-1.893912434577942,-1.9639726877212524,0.07006025314331055
23,gdb_112705,72,1.9973156452178955,2.033611297607422,0.03629565238952637
24,gdb_106105,68,1.9918735027313232,2.0590357780456543,0.06716227531433105
25,gdb_130787,64,-3.537480115890503,-3.5662951469421387,0.028815031051635742
26,gdb_96830,68,-0.7455919981002808,-0.7586096525192261,0.013017654418945312
27,gdb_92118,68,1.6653368473052979,1.6426135301589966,0.02272331714630127
28,gdb_111574,68,1.4013863801956177,1.3449344635009766,0.05645191669464111
29,gdb_26777,64,-0.1659894436597824,-0.20818501710891724,0.04219557344913483
30,gdb_45432,68,-0.41361308097839355,-0.4216722249984741,0.008059144020080566
31,gdb_106703,68,2.293919801712036,2.2737038135528564,0.020215988159179688
32,gdb_82652,68,1.7578554153442383,1.824338674545288,0.0664832592010498
33,gdb_3599,54,2.5660338401794434,2.4651870727539062,0.10084676742553711
34,gdb_124421,64,-0.1578260362148285,-0.1952502727508545,0.037424236536026
35,gdb_36523,68,1.5564912557601929,1.565779209136963,0.00928795337677002
36,gdb_16248,62,2.038132905960083,2.0363786220550537,0.0017542839050292969
37,gdb_64669,66,0.7047749161720276,0.6769002676010132,0.027874648571014404
38,gdb_83318,68,-0.40544962882995605,-0.4156501293182373,0.01020050048828125
39,gdb_61345,64,-0.8163415789604187,-0.8637733459472656,0.047431766986846924
40,gdb_79691,66,0.04353821650147438,0.004176586866378784,0.039361629635095596
41,gdb_91645,70,1.812278389930725,1.8237513303756714,0.011472940444946289
42,gdb_8277,60,1.0558017492294312,1.0400233268737793,0.015778422355651855
43,gdb_39219,68,2.239496946334839,2.1749749183654785,0.06452202796936035
44,gdb_51791,68,0.538785457611084,0.5184091329574585,0.02037632465362549
45,gdb_19284,62,1.9646620750427246,2.0146303176879883,0.04996824264526367
46,gdb_36559,62,0.3646325469017029,0.3433590829372406,0.02127346396446228
47,gdb_58961,70,1.7415287494659424,1.7507277727127075,0.009199023246765137
48,gdb_5505,58,-0.699332594871521,-0.7334197759628296,0.034087181091308594
49,gdb_130640,64,-1.608192801475525,-1.635986328125,0.027793526649475098
50,gdb_102945,68,0.5442277193069458,0.5816032886505127,0.037375569343566895
51,gdb_3465,52,0.08435529470443726,0.0550561249256134,0.029299169778823853
52,gdb_115012,68,0.6449098587036133,0.6347035765647888,0.010206282138824463
53,gdb_66600,64,-2.2857563495635986,-2.34751033782959,0.06175398826599121
54,gdb_37087,66,1.8830279111862183,1.90775465965271,0.0247267484664917
55,gdb_64092,70,1.423155426979065,1.450101375579834,0.026945948600769043
56,gdb_44154,66,-0.2176910936832428,-0.24829363822937012,0.03060254454612732
57,gdb_58137,68,-1.447645664215088,-1.499570608139038,0.051924943923950195
58,gdb_20097,60,2.375554084777832,2.2934212684631348,0.08213281631469727
59,gdb_29793,68,1.197300910949707,1.195665717124939,0.0016351938247680664
60,gdb_97665,68,0.7401496767997742,0.8236198425292969,0.0834701657295227
61,gdb_102326,72,-0.7782456278800964,-0.8489114046096802,0.07066577672958374
62,gdb_13502,64,1.619077444076538,1.598223090171814,0.02085435390472412
63,gdb_82295,70,1.9347294569015503,1.928922414779663,0.005807042121887207
64,gdb_84952,68,-0.2149699330329895,-0.1801968216896057,0.03477311134338379
65,gdb_78946,66,1.7034327983856201,1.7814637422561646,0.07803094387054443
66,gdb_73591,68,1.7578554153442383,1.704472541809082,0.05338287353515625
67,gdb_133013,66,-1.447645664215088,-1.6520439386367798,0.2043982744216919
68,gdb_59043,70,0.6775635480880737,0.6659243702888489,0.011639177799224854
69,gdb_55766,68,1.012263536453247,0.9742022752761841,0.03806126117706299
70,gdb_44064,66,-0.45170900225639343,-0.45734018087387085,0.005631178617477417
71,gdb_16554,60,-0.2748349905014038,-0.2987005114555359,0.02386552095413208
72,gdb_36538,64,-0.1605471819639206,-0.1835985779762268,0.023051396012306213
73,gdb_83220,66,0.1061244010925293,0.06040099263191223,0.045723408460617065
74,gdb_66577,64,-1.213627815246582,-1.27212655544281,0.05849874019622803
75,gdb_67150,66,-0.8081781268119812,-0.8212203979492188,0.013042271137237549
76,gdb_22201,72,0.35102689266204834,0.3254375457763672,0.025589346885681152
77,gdb_24255,64,0.3700748383998871,0.35474908351898193,0.015325754880905151
78,gdb_113127,64,-0.8081781268119812,-0.8605968952178955,0.05241876840591431
79,gdb_127013,68,0.9061391949653625,0.8965458869934082,0.009593307971954346
80,gdb_33861,64,0.4272187352180481,0.46603572368621826,0.038816988468170166
81,gdb_69516,68,2.0979979038238525,2.11002779006958,0.012029886245727539
82,gdb_43434,62,-3.5646915435791016,-3.540337562561035,0.024353981018066406
83,gdb_108714,68,-0.968725323677063,-0.9678572416305542,0.0008680820465087891
84,gdb_48271,66,-1.4367611408233643,-1.4954675436019897,0.05870640277862549
85,gdb_39095,68,2.2286124229431152,2.2721967697143555,0.043584346771240234
86,gdb_12364,62,0.897975742816925,0.8676793575286865,0.030296385288238525
87,gdb_123860,66,-0.8245050311088562,-0.8109340667724609,0.013570964336395264
88,gdb_14614,60,-1.0639652013778687,-1.0727828741073608,0.008817672729492188
89,gdb_97042,68,-0.09523985534906387,-0.12218156456947327,0.026941709220409393
90,gdb_25472,64,-1.2789350748062134,-1.3208307027816772,0.04189562797546387
91,gdb_98357,70,-1.1156668663024902,-1.151139497756958,0.03547263145446777
92,gdb_88190,68,0.6802846789360046,0.6325704455375671,0.0477142333984375
93,gdb_13610,62,0.20408539474010468,0.16964799165725708,0.034437403082847595
94,gdb_42363,66,-1.2762140035629272,-1.3055925369262695,0.029378533363342285
95,gdb_72064,64,-0.07619187980890274,-0.06985139846801758,0.006340481340885162
96,gdb_130938,66,-0.6285830140113831,-0.677333414554596,0.04875040054321289
97,gdb_101790,72,0.859879732131958,0.8292373418807983,0.030642390251159668
98,gdb_79792,66,1.9075181484222412,1.889602780342102,0.01791536808013916
99,gdb_68761,68,0.7183805704116821,0.6679996252059937,0.05038094520568848
100,gdb_20474,58,0.2666715979576111,0.26924434304237366,0.0025727450847625732
101,gdb_55148,68,-0.30476751923561096,-0.26945263147354126,0.0353148877620697
102,gdb_41056,64,1.1646473407745361,1.2333924770355225,0.06874513626098633
103,gdb_86541,70,2.0517385005950928,2.0237669944763184,0.027971506118774414
104,gdb_127245,66,-0.6775635480880737,-0.6969703435897827,0.019406795501708984
105,gdb_62481,68,0.7156594395637512,0.6667869091033936,0.048872530460357666
106,gdb_133592,70,1.7823457717895508,1.6042470932006836,0.1780986785888672
107,gdb_78917,66,1.8068360090255737,1.8589686155319214,0.052132606506347656
108,gdb_128896,62,-2.4680726528167725,-2.4691386222839355,0.001065969467163086
109,gdb_118716,70,2.255823850631714,2.21271014213562,0.04311370849609375
110,gdb_805,48,-1.6381254196166992,-1.7021015882492065,0.06397616863250732
111,gdb_44389,66,-0.5360643267631531,-0.5187090039253235,0.01735532283782959
112,gdb_43651,64,-1.333357810974121,-1.3170852661132812,0.016272544860839844
113,gdb_34036,66,0.6040927767753601,0.5428226590156555,0.06127011775970459
114,gdb_47991,64,-2.089834451675415,-2.1421990394592285,0.05236458778381348
115,gdb_18956,60,2.495284080505371,2.4886560440063477,0.0066280364990234375
116,gdb_380,46,0.723822832107544,0.6993081569671631,0.02451467514038086
117,gdb_12755,58,1.2598872184753418,1.2223531007766724,0.037534117698669434
118,gdb_43427,64,-3.5347588062286377,-3.4037532806396484,0.13100552558898926
119,gdb_83487,68,0.5523911714553833,0.5010244846343994,0.05136668682098389
120,gdb_130925,64,-1.4122709035873413,-1.4679464101791382,0.055675506591796875
121,gdb_103974,70,2.2694296836853027,2.2933425903320312,0.023912906646728516
122,gdb_99053,68,-0.41361308097839355,-0.42430979013442993,0.010696709156036377
123,gdb_113856,70,2.103440046310425,2.1375041007995605,0.03406405448913574
124,gdb_63204,68,0.7020537853240967,0.7013839483261108,0.0006698369979858398
125,gdb_81129,66,0.8190627098083496,0.7718062400817871,0.0472564697265625
126,gdb_127123,68,0.9959367513656616,0.9620639681816101,0.033872783184051514
127,gdb_3462,52,0.06530732661485672,0.049740374088287354,0.015566952526569366
128,gdb_60085,68,0.14422033727169037,0.0940382331609726,0.05018210411071777
129,gdb_24587,66,0.10068212449550629,0.059311091899871826,0.04137103259563446
130,gdb_114255,70,1.9047969579696655,1.8273916244506836,0.07740533351898193
131,gdb_97901,66,0.7782456278800964,0.7666354775428772,0.011610150337219238
132,gdb_37566,66,1.5945872068405151,1.657106876373291,0.06251966953277588
133,gdb_9617,60,0.9061391949653625,0.856743335723877,0.049395859241485596
134,gdb_33816,62,-0.46531471610069275,-0.4830204248428345,0.017705708742141724
135,gdb_3271,56,2.612293004989624,2.587745189666748,0.024547815322875977
136,gdb_34646,64,-1.0449172258377075,-1.0707309246063232,0.025813698768615723
137,gdb_56581,68,0.9306294322013855,0.8798431754112244,0.05078625679016113
138,gdb_102545,72,2.092555522918701,2.1551456451416016,0.06259012222290039
139,gdb_117653,74,1.8340474367141724,1.8570250272750854,0.022977590560913086
140,gdb_47633,66,-2.272150754928589,-2.2657923698425293,0.00635838508605957
141,gdb_121158,70,2.4653515815734863,2.3746209144592285,0.09073066711425781
142,gdb_63587,70,2.1524205207824707,2.176269054412842,0.023848533630371094
143,gdb_130011,64,0.4734781086444855,0.49428191781044006,0.02080380916595459
144,gdb_58501,70,0.0054422770626842976,0.04070162773132324,0.03525935113430023
145,gdb_3965,58,-0.5006895065307617,-0.5744733810424805,0.07378387451171875
146,gdb_24345,66,0.4272187352180481,0.388955295085907,0.03826344013214111
147,gdb_103326,70,1.463972568511963,1.4874173402786255,0.023444771766662598
148,gdb_18190,56,-0.7510342597961426,-0.7664378881454468,0.0154036283493042
149,gdb_79777,66,1.6626156568527222,1.6144838333129883,0.04813182353973389
150,gdb_84120,68,0.6394675374031067,0.6607285737991333,0.02126103639602661
151,gdb_20302,60,1.877585530281067,1.823143720626831,0.05444180965423584
152,gdb_89071,70,2.223170042037964,2.2257518768310547,0.0025818347930908203
153,gdb_106258,68,0.1115666851401329,0.09965068101882935,0.011916004121303558
154,gdb_70940,66,-1.0204269886016846,-1.030409336090088,0.00998234748840332
155,gdb_94554,70,2.1279304027557373,2.1531054973602295,0.025175094604492188
156,gdb_3800,52,0.6476309895515442,0.6423242688179016,0.005306720733642578
157,gdb_90620,68,1.9428930282592773,1.924047827720642,0.018845200538635254
158,gdb_8138,60,0.8000147342681885,0.7977477312088013,0.002267003059387207
159,gdb_106535,68,-0.04353821650147438,-0.012740790843963623,0.030797425657510757
160,gdb_59825,68,-0.3891228139400482,-0.3839542865753174,0.005168527364730835
161,gdb_60834,66,-1.4013863801956177,-1.357015609741211,0.04437077045440674
162,gdb_120496,72,1.3877806663513184,1.446178913116455,0.05839824676513672
163,gdb_70285,66,-1.4313188791275024,-1.4370471239089966,0.005728244781494141
164,gdb_49086,66,-0.9660042524337769,-1.0076289176940918,0.04162466526031494
165,gdb_68092,66,-0.29388296604156494,-0.2940269112586975,0.00014394521713256836
166,gdb_30020,66,0.9415139555931091,0.9426851272583008,0.0011711716651916504
167,gdb_110621,68,1.6054717302322388,1.5859395265579224,0.019532203674316406
168,gdb_91829,66,1.4204343557357788,1.413800597190857,0.006633758544921875
169,gdb_43249,64,-1.8340474367141724,-1.800005316734314,0.0340421199798584
170,gdb_34234,64,0.24762362241744995,0.1903339922428131,0.05728963017463684
171,gdb_5066,60,1.1183879375457764,1.0942847728729248,0.024103164672851562
172,gdb_68837,68,1.9809889793395996,1.9935823678970337,0.012593388557434082
173,gdb_79479,64,0.46259358525276184,0.41475629806518555,0.047837287187576294
174,gdb_93525,70,0.699332594871521,0.6976603865623474,0.001672208309173584
175,gdb_18281,60,0.985052227973938,0.952620804309845,0.03243142366409302
176,gdb_53051,66,0.41633421182632446,0.37508612871170044,0.04124808311462402
177,gdb_100654,70,1.0530805587768555,1.07853102684021,0.025450468063354492
178,gdb_2204,56,2.176910877227783,2.203427314758301,0.026516437530517578
179,gdb_107895,68,1.1156668663024902,1.2184107303619385,0.10274386405944824
180,gdb_37535,64,0.1061244010925293,0.08241716027259827,0.02370724081993103
181,gdb_46025,64,-2.122488021850586,-2.1632213592529297,0.04073333740234375
182,gdb_132268,66,-1.1401571035385132,-1.327720046043396,0.1875629425048828
183,gdb_132632,66,-0.9959367513656616,-1.133592128753662,0.1376553773880005
184,gdb_121454,68,-0.39728623628616333,-0.4196230173110962,0.02233678102493286
185,gdb_5179,58,-0.3891228139400482,-0.44184309244155884,0.05272027850151062
186,gdb_34047,66,0.15510490536689758,0.10578885674476624,0.04931604862213135
187,gdb_112752,70,2.0299694538116455,1.9858139753341675,0.04415547847747803
188,gdb_118350,70,-0.45443013310432434,-0.48562437295913696,0.031194239854812622
189,gdb_24530,62,-2.1796319484710693,-2.176644802093506,0.0029871463775634766
190,gdb_85920,70,0.699332594871521,0.6540578603744507,0.04527473449707031
191,gdb_89236,68,1.9020757675170898,1.9416371583938599,0.03956139087677002
192,gdb_74467,66,0.06802846491336823,0.02453136444091797,0.043497100472450256
193,gdb_62387,66,1.447645664215088,1.3861799240112305,0.06146574020385742
194,gdb_60513,66,-2.9415507316589355,-2.9816460609436035,0.04009532928466797
195,gdb_104564,66,-0.5904870629310608,-0.600490927696228,0.010003864765167236
196,gdb_61041,68,0.02721138671040535,0.03492802381515503,0.0077166371047496796
197,gdb_103909,70,0.8462740778923035,0.8237889409065247,0.02248513698577881
198,gdb_88967,70,2.361948251724243,2.394489288330078,0.03254103660583496
199,gdb_72390,66,0.560554563999176,0.5438234806060791,0.016731083393096924
200,gdb_27546,66,1.2163490056991577,1.2112228870391846,0.0051261186599731445
201,gdb_52760,66,-1.3877806663513184,-1.436313509941101,0.048532843589782715
202,gdb_20018,62,1.8830279111862183,1.8612886667251587,0.02173924446105957
203,gdb_84811,68,0.585044801235199,0.5976167917251587,0.012571990489959717
204,gdb_105293,66,-1.238118052482605,-1.2980329990386963,0.05991494655609131
205,gdb_112421,70,0.946956217288971,0.9236640334129333,0.023292183876037598
206,gdb_1049,52,0.9932155609130859,0.9423016905784607,0.050913870334625244
207,gdb_107148,68,2.0789496898651123,2.0501909255981445,0.028758764266967773
208,gdb_133142,66,-2.0190846920013428,-2.1843042373657227,0.16521954536437988
209,gdb_8797,62,-1.2680505514144897,-1.2998899221420288,0.03183937072753906
210,gdb_117411,68,0.3319788873195648,0.3428614139556885,0.010882526636123657
211,gdb_7833,64,2.1524205207824707,2.15623140335083,0.003810882568359375
212,gdb_39952,66,0.269392728805542,0.25466814637184143,0.014724582433700562
213,gdb_714,44,2.541543483734131,2.543379783630371,0.0018362998962402344
214,gdb_72293,64,-1.2353969812393188,-1.2852284908294678,0.049831509590148926
215,gdb_25899,66,-1.4721359014511108,-1.5035799741744995,0.03144407272338867
216,gdb_74578,66,-0.9360716938972473,-0.9540771245956421,0.018005430698394775
217,gdb_92393,66,-0.06802846491336823,-0.10681205987930298,0.03878359496593475
218,gdb_24139,66,0.8136204481124878,0.9031026363372803,0.08948218822479248
219,gdb_13290,64,2.0517385005950928,2.0234410762786865,0.02829742431640625
220,gdb_25880,66,0.04353821650147438,0.020966172218322754,0.022572044283151627
221,gdb_125065,66,-1.0857343673706055,-1.0928457975387573,0.0071114301681518555
222,gdb_97721,66,0.7646399736404419,0.7415938377380371,0.023046135902404785
223,gdb_37778,64,-0.7891301512718201,-0.782318115234375,0.006812036037445068
224,gdb_15316,60,-0.9959367513656616,-0.9574398994445801,0.03849685192108154
225,gdb_60345,70,1.602750539779663,1.559879183769226,0.04287135601043701
226,gdb_8456,62,2.3864386081695557,2.4019627571105957,0.015524148941040039
227,gdb_33167,68,0.9796098470687866,0.981613039970398,0.002003192901611328
228,gdb_28347,66,-0.5768813490867615,-0.6170885562896729,0.04020720720291138
229,gdb_29141,66,-1.306146502494812,-1.331626296043396,0.025479793548583984
230,gdb_75747,66,-1.4530879259109497,-1.456925868988037,0.0038379430770874023
231,gdb_22113,72,-0.06530732661485672,-0.08449676632881165,0.019189439713954926
232,gdb_118409,70,1.6816636323928833,1.6701871156692505,0.011476516723632812
233,gdb_11636,58,1.2490025758743286,1.2228553295135498,0.02614724636077881
234,gdb_757,44,0.34558460116386414,0.3269582986831665,0.018626302480697632
235,gdb_117657,74,1.7714612483978271,1.7725459337234497,0.0010846853256225586
236,gdb_3564,52,2.108882427215576,2.077963352203369,0.03091907501220703
237,gdb_29063,64,-2.0462961196899414,-2.11690092086792,0.07060480117797852
238,gdb_105538,70,1.8013938665390015,1.8398873805999756,0.03849351406097412
239,gdb_104379,70,-0.859879732131958,-0.899673342704773,0.03979361057281494
240,gdb_66548,64,-0.30476751923561096,-0.36351847648620605,0.05875095725059509
241,gdb_69819,68,2.1796319484710693,2.1708006858825684,0.008831262588500977
242,gdb_104445,72,2.1197669506073,2.159360885620117,0.03959393501281738
243,gdb_92181,68,2.2639873027801514,2.2523488998413086,0.011638402938842773
244,gdb_68930,70,2.0190846920013428,2.015801429748535,0.003283262252807617
245,gdb_126267,68,0.07347074151039124,0.06787866353988647,0.005592077970504761
246,gdb_44648,66,-0.03809593990445137,-0.0357632040977478,0.0023327358067035675
247,gdb_81081,68,1.4884628057479858,1.5437058210372925,0.05524301528930664
248,gdb_117250,70,-0.5170162916183472,-0.5403611660003662,0.023344874382019043
249,gdb_112063,66,0.09251870959997177,0.07855057716369629,0.013968132436275482
250,gdb_15251,62,-0.9306294322013855,-0.9705866575241089,0.03995722532272339
251,gdb_65782,70,0.538785457611084,0.5341247916221619,0.004660665988922119
252,gdb_119530,68,0.6367464065551758,0.6149075031280518,0.021838903427124023
253,gdb_18942,56,0.7945724725723267,0.7748554348945618,0.019717037677764893
254,gdb_6487,62,-0.6421887278556824,-0.6476643085479736,0.00547558069229126
255,gdb_109536,72,2.087113380432129,2.1247129440307617,0.03759956359863281
256,gdb_52894,64,0.11700896173715591,0.08212664723396301,0.0348823145031929
257,gdb_6632,62,1.2054643630981445,1.1847786903381348,0.020685672760009766
258,gdb_87503,68,1.526558756828308,1.5685291290283203,0.04197037220001221
259,gdb_99186,70,-0.8353895545005798,-0.8598998785018921,0.024510324001312256
260,gdb_60002,72,1.9646620750427246,1.9558022022247314,0.008859872817993164
261,gdb_126554,68,0.6639577746391296,0.7076241374015808,0.04366636276245117
262,gdb_111188,66,1.2353969812393188,1.2111647129058838,0.02423226833343506
263,gdb_43961,64,-0.4489878714084625,-0.4485306143760681,0.0004572570323944092
264,gdb_127265,66,-0.08707643300294876,-0.08646881580352783,0.000607617199420929
265,gdb_116868,66,1.1428781747817993,1.1011991500854492,0.0416790246963501
266,gdb_83709,68,-0.4952472448348999,-0.5073654651641846,0.012118220329284668
267,gdb_51789,68,0.6694000959396362,0.6306217908859253,0.03877830505371094
268,gdb_29697,68,1.172810673713684,1.187138557434082,0.01432788372039795
269,gdb_121889,72,0.5959293246269226,0.5935755968093872,0.0023537278175354004
270,gdb_7465,60,0.7700822353363037,0.7551209926605225,0.01496124267578125
271,gdb_62552,68,-0.9877732992172241,-1.0715984106063843,0.08382511138916016
272,gdb_35610,64,0.12517237663269043,0.09929275512695312,0.025879621505737305
273,gdb_124923,66,-1.2408392429351807,-1.309177279472351,0.06833803653717041
274,gdb_60416,72,2.0979979038238525,2.070918560028076,0.027079343795776367
275,gdb_3690,50,-2.5034475326538086,-2.519625186920166,0.016177654266357422
276,gdb_20548,60,-0.15238375961780548,-0.17614006996154785,0.02375631034374237
277,gdb_94876,68,2.1170458793640137,2.075364589691162,0.04168128967285156
278,gdb_120871,70,2.4027652740478516,2.4304094314575195,0.02764415740966797
279,gdb_94710,70,2.304804563522339,2.3208048343658447,0.01600027084350586
280,gdb_97347,68,-0.8381106853485107,-0.8660675287246704,0.027956843376159668
281,gdb_109464,68,0.0027211385313421488,0.012191683053970337,0.009470544755458832
282,gdb_25496,64,-1.0558017492294312,-1.0868457555770874,0.03104400634765625
283,gdb_112794,70,-0.7945724725723267,-0.8325763940811157,0.03800392150878906
284,gdb_64900,64,-0.13605692982673645,-0.18740350008010864,0.05134657025337219
285,gdb_101104,70,1.6163562536239624,1.6135568618774414,0.002799391746520996
286,gdb_60420,72,-0.18775856494903564,-0.21087032556533813,0.02311176061630249
287,gdb_122936,72,-0.9660042524337769,-0.9907163381576538,0.024712085723876953
288,gdb_96875,68,-0.829947292804718,-0.8281444311141968,0.0018028616905212402
289,gdb_105836,68,0.10340327024459839,0.10078372061252594,0.0026195496320724487
290,gdb_42958,66,-1.0694074630737305,-1.0815422534942627,0.012134790420532227
291,gdb_84975,64,-2.141535997390747,-2.148076057434082,0.006540060043334961
292,gdb_79175,66,-0.9714465141296387,-0.9789340496063232,0.00748753547668457
293,gdb_39550,64,0.5415065884590149,0.5577244758605957,0.01621788740158081
294,gdb_131677,66,-1.7741823196411133,-1.821407437324524,0.047225117683410645
295,gdb_56522,66,-0.2204122245311737,-0.29645758867263794,0.07604536414146423
296,gdb_114603,68,-0.9823310375213623,-1.0172702074050903,0.03493916988372803
297,gdb_87842,68,1.8095571994781494,1.814082384109497,0.004525184631347656
298,gdb_75377,68,0.699332594871521,0.6849416494369507,0.014390945434570312
299,gdb_52708,70,1.0993399620056152,1.1087437868118286,0.009403824806213379
300,gdb_46500,68,0.699332594871521,0.6497417688369751,0.0495908260345459
301,gdb_117814,72,-0.6367464065551758,-0.6518389582633972,0.015092551708221436
302,gdb_111348,68,1.885749101638794,1.879981279373169,0.005767822265625
303,gdb_72228,68,2.307525396347046,2.349637031555176,0.04211163520812988
304,gdb_4457,60,1.7850669622421265,1.765451192855835,0.019615769386291504
305,gdb_96323,72,2.2694296836853027,2.2883434295654297,0.018913745880126953
306,gdb_42691,64,-0.2639504373073578,-0.2878851294517517,0.02393469214439392
307,gdb_83671,66,0.5279008746147156,0.491975873708725,0.0359250009059906
308,gdb_49187,64,-2.1197669506073,-2.153801918029785,0.03403496742248535
309,gdb_83792,68,1.9320085048675537,1.954347014427185,0.022338509559631348
310,gdb_44185,64,-1.0041000843048096,-0.9667108058929443,0.037389278411865234
311,gdb_85353,66,-2.9742045402526855,-2.9837379455566406,0.009533405303955078
312,gdb_29612,66,-0.8734854459762573,-0.8976579904556274,0.024172544479370117
313,gdb_96577,70,0.25306588411331177,0.21075628697872162,0.04230959713459015
314,gdb_124676,66,-1.0639652013778687,-1.088355541229248,0.024390339851379395
315,gdb_71319,64,0.5823236703872681,0.5647600889205933,0.017563581466674805
